"alpha","beta","N.tot","S.frac","sigma","cv.abund","S.tot","alpha.const","slope.P","slope.E","slope.S1","mean.P.minus","mean.log.abund","E.happened","type"
0.9,4,1000,0.2,0.1,1,200,TRUE,-0.00130931223623119,0.694665397116847,0.696232178045338,0.995675706496663,1.33052800253293,TRUE,"Positive DD"
0.99,4,1000,0.2,0.1,1,200,TRUE,-0.000675603349064184,0.671137261612856,0.671957910245665,0.999679123194973,1.44193420486438,TRUE,"Positive DD"
0.01,-4,100,0.05,1,1,5,TRUE,NA,NA,0.541475438641373,1.29695110007611e-06,2.71666323422593,FALSE,"Negative DD"
0.1,-4,100,0.05,1,1,5,TRUE,NA,NA,0.500790888605472,0.0003200392384675,2.64382540916733,FALSE,"Negative DD"
0.3,-4,100,0.05,1,1,5,TRUE,-0.00170238793176426,0.124703606577161,0.534853990868,0.00189985653467287,2.46329369255051,TRUE,"Negative DD"
0.5,-4,100,0.05,1,1,5,TRUE,NA,NA,0.526268890270086,4.43289372357492e-05,2.90820949626517,FALSE,"Negative DD"
0.7,-4,100,0.05,1,1,5,TRUE,0.0110491730191497,0.999999999470555,0.494074512479835,0.0103433079674179,2.43955970181559,TRUE,"Negative DD"
0.9,-4,100,0.05,1,1,5,TRUE,NA,NA,0.500131710191613,0.000101314159589088,2.93777942582277,FALSE,"Negative DD"
0.99,-4,100,0.05,1,1,5,TRUE,-0.00179486234450219,0.124703606577161,0.530077479541211,0.0133671187636964,2.79094838496531,TRUE,"Negative DD"
0.01,-1,100,0.05,1,1,5,TRUE,NA,NA,0.517508847133886,8.20173920089567e-05,2.83147933688591,FALSE,"Negative DD"
0.1,-1,100,0.05,1,1,5,TRUE,NA,NA,0.514924479761436,0.00109366819081446,2.77948630012992,FALSE,"Negative DD"
0.3,-1,100,0.05,1,1,5,TRUE,0.0103262017660891,0.999999999470555,0.497161965945407,0.00388198356498956,2.75338167522501,TRUE,"Negative DD"
0.5,-1,100,0.05,1,1,5,TRUE,NA,NA,0.515176951453672,0.00263918591712041,2.92138035842539,FALSE,"Negative DD"
0.7,-1,100,0.05,1,1,5,TRUE,-0.00315763163634876,-0.446184560382118,0.519775162617838,0.028279475059193,2.61908885761061,TRUE,"Negative DD"
0.9,-1,100,0.05,1,1,5,TRUE,0.0317479391059865,0.675119281932562,0.497726995859921,0.0754074605980498,2.55281743041972,TRUE,"Negative DD"
0.99,-1,100,0.05,1,1,5,TRUE,0.0168649357969021,0.621437241227998,0.503288159513386,0.094280152375246,2.93656422152334,TRUE,"Negative DD"
0.01,-0.4,100,0.05,1,1,5,TRUE,NA,NA,0.51349055576409,0.00163054444180286,2.70339071347204,FALSE,"Negative DD"
0.1,-0.4,100,0.05,1,1,5,TRUE,NA,NA,0.497660248362177,0.0178950902583891,2.71602649379634,FALSE,"Negative DD"
0.3,-0.4,100,0.05,1,1,5,TRUE,-0.00933887414861159,-0.446184560383445,0.493015073150658,0.0573064230108185,2.66489751229889,TRUE,"Negative DD"
0.5,-0.4,100,0.05,1,1,5,TRUE,-0.0117190383473606,-0.486185627588362,0.525545307179963,0.139609413400415,2.84859961002139,TRUE,"Negative DD"
0.7,-0.4,100,0.05,1,1,5,TRUE,-0.0392111385020414,0.221296197317931,0.535158405369849,0.296079464089168,2.96267831987164,TRUE,"Negative DD"
0.9,-0.4,100,0.05,1,1,5,TRUE,-0.0912412636553211,0.226208609470727,0.496978764722925,0.562825428748026,2.90866979566283,TRUE,"Negative DD"
0.99,-0.4,100,0.05,1,1,5,TRUE,-0.048965927188833,0.451423871575435,0.522727902028985,0.921240505241095,2.89811504619469,TRUE,"Negative DD"
0.01,0,100,0.05,1,1,5,TRUE,-0.00223097171271489,-11.9470837354298,0.515115677910505,0.01,2.79906579690802,TRUE,"Constant death"
0.1,0,100,0.05,1,1,5,TRUE,-0.0158701887069208,0.325796530743895,0.510390681444937,0.1,2.86157496290849,TRUE,"Constant death"
0.3,0,100,0.05,1,1,5,TRUE,-0.0630909880687307,0.00694098309048846,0.511097874086428,0.3,2.87956847443669,TRUE,"Constant death"
0.5,0,100,0.05,1,1,5,TRUE,-0.0789045638531336,0.212304176059159,0.536868252782648,0.5,2.9302313602262,TRUE,"Constant death"
0.7,0,100,0.05,1,1,5,TRUE,-0.107121316706615,0.210205329857819,0.521849913600686,0.7,2.90401150269502,TRUE,"Constant death"
0.9,0,100,0.05,1,1,5,TRUE,-0.0658565305768855,0.405068314871633,0.501905110259341,0.9,2.91662312988845,TRUE,"Constant death"
0.99,0,100,0.05,1,1,5,TRUE,0,0.487925945508908,0.487925945508908,0.99,2.41147740102679,TRUE,"Constant death"
0.01,0.4,100,0.05,1,1,5,TRUE,-0.0539281093646915,-0.10809420602284,0.504011043860994,0.281440629643646,2.59240136283778,TRUE,"Positive DD"
0.1,0.4,100,0.05,1,1,5,TRUE,-0.105768431978803,0.168378501676844,0.515132424180807,0.503415455772958,2.82313014106762,TRUE,"Positive DD"
0.3,0.4,100,0.05,1,1,5,TRUE,-0.0825669655709646,0.403150692594239,0.557906469287382,0.823017489751627,2.47566877329413,TRUE,"Positive DD"
0.5,0.4,100,0.05,1,1,5,TRUE,-0.10069239792228,0.325147724405234,0.492376404427263,0.886624199070753,2.67956218243755,TRUE,"Positive DD"
0.7,0.4,100,0.05,1,1,5,TRUE,-0.0350108586938655,0.477515704167014,0.527318921686922,0.934699830402712,2.82070851383607,TRUE,"Positive DD"
0.9,0.4,100,0.05,1,1,5,TRUE,-0.0089156079469249,0.513777486792264,0.525020944026776,0.980550084604811,2.82813236210611,TRUE,"Positive DD"
0.99,0.4,100,0.05,1,1,5,TRUE,0,0.510420762179007,0.510420762179007,0.998116555531065,2.93608879868056,TRUE,"Positive DD"
0.01,1,100,0.05,1,1,5,TRUE,-0.0796296967895383,0.360415353828405,0.494309951554734,0.834654888900153,2.60427864200956,TRUE,"Positive DD"
0.1,1,100,0.05,1,1,5,TRUE,-0.0544619284389047,0.450934843001354,0.530613304555027,0.948957663969537,2.82610075258167,TRUE,"Positive DD"
0.3,1,100,0.05,1,1,5,TRUE,-0.00962853539397322,0.508853258084155,0.520954211000098,0.984411750632294,2.78736148258409,TRUE,"Positive DD"
0.5,1,100,0.05,1,1,5,TRUE,0,0.528290646039787,0.528290646039787,0.995361047727218,2.88988343169599,TRUE,"Positive DD"
0.7,1,100,0.05,1,1,5,TRUE,0,0.527999796424728,0.527999796424728,0.995077155620573,2.76721316862378,TRUE,"Positive DD"
0.9,1,100,0.05,1,1,5,TRUE,0,0.520529316773486,0.520529316773486,0.998695793078475,2.71186543051437,TRUE,"Positive DD"
0.99,1,100,0.05,1,1,5,TRUE,0,0.523451059115862,0.523451059115862,0.999946838828269,2.88649352003323,TRUE,"Positive DD"
0.01,4,100,0.05,1,1,5,TRUE,-0.0154363047632183,0.462453297323745,0.485426529001986,0.966516410851854,2.83407677599128,TRUE,"Positive DD"
0.1,4,100,0.05,1,1,5,TRUE,-0.0110691970232054,0.480861738759483,0.49458454109393,0.991034401825427,2.32678067830463,TRUE,"Positive DD"
0.3,4,100,0.05,1,1,5,TRUE,0,0.507063587008967,0.507063587008967,0.999761750873342,2.87506183726524,TRUE,"Positive DD"
0.5,4,100,0.05,1,1,5,TRUE,0,0.497561356190837,0.497561356190837,0.996297880100335,2.30645147865394,TRUE,"Positive DD"
0.7,4,100,0.05,1,1,5,TRUE,0,0.526280056681889,0.526280056681889,0.9998600856539,2.67897824041689,TRUE,"Positive DD"
0.9,4,100,0.05,1,1,5,TRUE,0,0.522483543074415,0.522483543074415,0.999947992978197,2.70662528532116,TRUE,"Positive DD"
0.99,4,100,0.05,1,1,5,TRUE,0,0.51973897745888,0.51973897745888,0.999998967074469,2.88391283906605,TRUE,"Positive DD"
0.01,-4,1000,0.05,1,1,50,TRUE,NA,NA,0.512544814261285,1.57689112726325e-05,2.6615409398308,FALSE,"Negative DD"
0.1,-4,1000,0.05,1,1,50,TRUE,NA,NA,0.513759963293889,0.000230825080625759,2.63219607224104,FALSE,"Negative DD"
0.3,-4,1000,0.05,1,1,50,TRUE,-0.000173126762820367,0.124703606577161,0.505404277554935,0.000699343722827613,2.69700423862831,TRUE,"Negative DD"
0.5,-4,1000,0.05,1,1,50,TRUE,0.00103936373691505,0.999999999470555,0.506224164644331,0.00220597047340557,2.61944674629349,TRUE,"Negative DD"
0.7,-4,1000,0.05,1,1,50,TRUE,0.00144838307340557,0.705435961623717,0.508127945221969,0.00372223688755976,2.68463384294361,TRUE,"Negative DD"
0.9,-4,1000,0.05,1,1,50,TRUE,0.00480725516449994,0.713178373614796,0.525629701090318,0.0129786590378308,2.49848822566652,TRUE,"Negative DD"
0.99,-4,1000,0.05,1,1,50,TRUE,0.0135203520547616,0.707879442760981,0.511736177518817,0.0404080552876414,2.68823483957706,TRUE,"Negative DD"
0.01,-1,1000,0.05,1,1,50,TRUE,NA,NA,0.504582065389948,0.000113430489421992,2.67939342579562,FALSE,"Negative DD"
0.1,-1,1000,0.05,1,1,50,TRUE,NA,NA,0.514007121009168,0.00144695095871494,2.62075030392345,FALSE,"Negative DD"
0.3,-1,1000,0.05,1,1,50,TRUE,0.00246542974337318,0.847600714784629,0.506478333991647,0.00436018385395217,2.68863751427264,TRUE,"Negative DD"
0.5,-1,1000,0.05,1,1,50,TRUE,-7.39513103443452e-05,0.428607436353318,0.509470825970373,0.0116559578921846,2.52926648814859,TRUE,"Negative DD"
0.7,-1,1000,0.05,1,1,50,TRUE,0.00472110624056679,0.688281238780351,0.508532385440812,0.019977838835635,2.63135750228877,TRUE,"Negative DD"
0.9,-1,1000,0.05,1,1,50,TRUE,0.0119569755196269,0.646567677785994,0.512321198535615,0.0536130495645898,2.52102834878156,TRUE,"Negative DD"
0.99,-1,1000,0.05,1,1,50,TRUE,0.0187195930059268,0.592151475782012,0.512566889566356,0.162730210407983,2.61808350180371,TRUE,"Negative DD"
0.01,-0.4,1000,0.05,1,1,50,TRUE,0.000740867086832508,0.943892426038389,0.533015844630373,0.0017736783285948,2.63240289237191,TRUE,"Negative DD"
0.1,-0.4,1000,0.05,1,1,50,TRUE,-0.00345205596122592,0.305861858922192,0.528657318570362,0.0175820967342041,2.5734065026097,TRUE,"Negative DD"
0.3,-0.4,1000,0.05,1,1,50,TRUE,-0.00171668580840946,0.443177190902185,0.516090387824109,0.0588324179361735,2.60844041605415,TRUE,"Negative DD"
0.5,-0.4,1000,0.05,1,1,50,TRUE,-0.00782386145759653,0.422607849556904,0.511262146116532,0.121105612913827,2.6223060660652,TRUE,"Negative DD"
0.7,-0.4,1000,0.05,1,1,50,TRUE,-0.0186207573204828,0.376406344329001,0.520542935283607,0.204948476655938,2.58848696282441,TRUE,"Negative DD"
0.9,-0.4,1000,0.05,1,1,50,TRUE,-0.00605247892665565,0.467354912675422,0.509772494098507,0.378106732834583,2.50814773168325,TRUE,"Negative DD"
0.99,-0.4,1000,0.05,1,1,50,TRUE,-0.00155402224338733,0.503912121690235,0.513376870260524,0.694551161043877,2.4944856066708,TRUE,"Negative DD"
0.01,0,1000,0.05,1,1,50,TRUE,-0.000906475746256185,0.112795204949806,0.529075851507504,0.01,2.45431649985943,TRUE,"Constant death"
0.1,0,1000,0.05,1,1,50,TRUE,-0.0162068074625428,0.211366508414814,0.518907732297157,0.1,2.54939519867969,TRUE,"Constant death"
0.3,0,1000,0.05,1,1,50,TRUE,-0.0451309603837589,0.2449208213318,0.520354837670874,0.3,2.56522004819885,TRUE,"Constant death"
0.5,0,1000,0.05,1,1,50,TRUE,-0.0759711249500225,0.27330057878214,0.522960012375433,0.5,2.61730254655512,TRUE,"Constant death"
0.7,0,1000,0.05,1,1,50,TRUE,-0.0911858273907424,0.320719612483242,0.516133005820052,0.7,2.55243611152059,TRUE,"Constant death"
0.9,0,1000,0.05,1,1,50,TRUE,-0.0665967937790513,0.415959481127788,0.519033159199899,0.9,2.72332842929243,TRUE,"Constant death"
0.99,0,1000,0.05,1,1,50,TRUE,-0.00916657079443173,0.518504555937189,0.53001064930254,0.99,2.58470455663858,TRUE,"Constant death"
0.01,0.4,1000,0.05,1,1,50,TRUE,-0.050484157895333,-0.0838967082578662,0.506699257209352,0.254153814267214,2.53088728474135,TRUE,"Positive DD"
0.1,0.4,1000,0.05,1,1,50,TRUE,-0.103777003472429,0.136514550869637,0.518555147826792,0.52236725745507,2.7655901844716,TRUE,"Positive DD"
0.3,0.4,1000,0.05,1,1,50,TRUE,-0.119512015044146,0.255873046939827,0.518177678339568,0.766455787710274,2.66827076681835,TRUE,"Positive DD"
0.5,0.4,1000,0.05,1,1,50,TRUE,-0.0927468939829042,0.374048274724528,0.532262420607742,0.878762880242867,2.50776965662236,TRUE,"Positive DD"
0.7,0.4,1000,0.05,1,1,50,TRUE,-0.0451793186267923,0.447740484830676,0.509214090256301,0.94148237439781,2.53939854148267,TRUE,"Positive DD"
0.9,0.4,1000,0.05,1,1,50,TRUE,-0.0135996034439088,0.500264564882384,0.517452422428641,0.983254934014767,2.66877683629443,TRUE,"Positive DD"
0.99,0.4,1000,0.05,1,1,50,TRUE,-0.00313007279650945,0.511127480796847,0.514956109697303,0.998307143024707,2.62901382944185,TRUE,"Positive DD"
0.01,1,1000,0.05,1,1,50,TRUE,-0.0717738623708027,0.393903910647568,0.509594164680394,0.830138661792284,2.7061774215354,TRUE,"Positive DD"
0.1,1,1000,0.05,1,1,50,TRUE,-0.0455439730720157,0.460968893976571,0.522677455003446,0.948887103889279,2.56477958785396,TRUE,"Positive DD"
0.3,1,1000,0.05,1,1,50,TRUE,-0.0188415344359626,0.491530164750662,0.515533707184007,0.980369781110173,2.65683251402272,TRUE,"Positive DD"
0.5,1,1000,0.05,1,1,50,TRUE,-0.010731618466765,0.501958750819994,0.515446622430178,0.992485415684668,2.74273693861748,TRUE,"Positive DD"
0.7,1,1000,0.05,1,1,50,TRUE,-0.00732190650292725,0.515572033891127,0.524670528513979,0.994133063828504,2.54396195684402,TRUE,"Positive DD"
0.9,1,1000,0.05,1,1,50,TRUE,0,0.508443762778164,0.508443762778164,0.998769024109584,2.65476373216532,TRUE,"Positive DD"
0.99,1,1000,0.05,1,1,50,TRUE,0,0.530933788804302,0.530933788804302,0.999877742411282,2.67427588817235,TRUE,"Positive DD"
0.01,4,1000,0.05,1,1,50,TRUE,-0.0288829720553158,0.476329947113145,0.513863139163851,0.968751644279732,2.7592003353126,TRUE,"Positive DD"
0.1,4,1000,0.05,1,1,50,TRUE,-0.0068836471525859,0.506422057984564,0.514976153909949,0.993530488090543,2.72216233045256,TRUE,"Positive DD"
0.3,4,1000,0.05,1,1,50,TRUE,-0.00721701575770483,0.506951335076371,0.515898906235217,0.996712884256148,2.62425981302054,TRUE,"Positive DD"
0.5,4,1000,0.05,1,1,50,TRUE,-0.00198330336164144,0.522301646456617,0.524738026702751,0.998417989715233,2.63488810526194,TRUE,"Positive DD"
0.7,4,1000,0.05,1,1,50,TRUE,0,0.51912671566798,0.51912671566798,0.999370058161185,2.68398054871439,TRUE,"Positive DD"
0.9,4,1000,0.05,1,1,50,TRUE,0,0.524893370045923,0.524893370045923,0.999861348291525,2.67452433356193,TRUE,"Positive DD"
0.99,4,1000,0.05,1,1,50,TRUE,0,0.531338631362401,0.531338631362401,0.999974974409244,2.51825650396814,TRUE,"Positive DD"
0.01,-4,100,0.1,1,1,10,TRUE,NA,NA,0.671298227511171,6.82192069400842e-05,2.13998261650991,FALSE,"Negative DD"
0.1,-4,100,0.1,1,1,10,TRUE,0.0050398630678537,0.999999999470555,0.635611094202004,0.00132766883527163,1.90107049037947,TRUE,"Negative DD"
0.3,-4,100,0.1,1,1,10,TRUE,NA,NA,0.649558459519983,0.0033004818219717,2.08469348760476,FALSE,"Negative DD"
0.5,-4,100,0.1,1,1,10,TRUE,0.00549929876678421,0.999999999470555,0.640391140318392,0.0121925578106719,1.88931373621592,TRUE,"Negative DD"
0.7,-4,100,0.1,1,1,10,TRUE,-0.0020090552437932,0.124703606577161,0.670712367094842,0.00953020342482686,2.15997340746334,TRUE,"Negative DD"
0.9,-4,100,0.1,1,1,10,TRUE,0.00962776316138193,0.935377338740477,0.658641482391348,0.0287277032023131,2.19694922888881,TRUE,"Negative DD"
0.99,-4,100,0.1,1,1,10,TRUE,0.0140555176613947,0.775779834973499,0.670562109690345,0.122972532743343,2.19776224149713,TRUE,"Negative DD"
0.01,-1,100,0.1,1,1,10,TRUE,NA,NA,0.60991496706855,0.000476941504366659,1.991632588901,FALSE,"Negative DD"
0.1,-1,100,0.1,1,1,10,TRUE,NA,NA,0.558791380741531,0.00301099634939179,2.12393527776349,FALSE,"Negative DD"
0.3,-1,100,0.1,1,1,10,TRUE,0.00412871466608009,0.999999999470555,0.680657774766843,0.0161197832145766,1.9983636674314,TRUE,"Negative DD"
0.5,-1,100,0.1,1,1,10,TRUE,-0.00467620241344562,0.516111158431138,0.652427798438419,0.0309794977796911,2.18565831584128,TRUE,"Negative DD"
0.7,-1,100,0.1,1,1,10,TRUE,-0.00726654966075999,0.067698786462874,0.662379285049554,0.0777831095754741,2.13591201193297,TRUE,"Negative DD"
0.9,-1,100,0.1,1,1,10,TRUE,-0.0029782565035584,0.603283952088964,0.64034623410692,0.172296029562165,2.14788693724396,TRUE,"Negative DD"
0.99,-1,100,0.1,1,1,10,TRUE,0.0159399179134853,0.732517493961243,0.635560055954879,0.342434691306935,1.80802727724775,TRUE,"Negative DD"
0.01,-0.4,100,0.1,1,1,10,TRUE,NA,NA,0.66289246379764,0.00332911438894781,1.98129770572679,FALSE,"Negative DD"
0.1,-0.4,100,0.1,1,1,10,TRUE,-0.00302791978665239,-0.446184560382118,0.665024403330812,0.0367976076894047,2.03658683463194,TRUE,"Negative DD"
0.3,-0.4,100,0.1,1,1,10,TRUE,-0.017353705032482,0.451196168186868,0.645387071101197,0.11411761310838,2.08702685459288,TRUE,"Negative DD"
0.5,-0.4,100,0.1,1,1,10,TRUE,-0.0149507559132161,0.462908908907343,0.601483804515978,0.168436110574419,1.77694804755366,TRUE,"Negative DD"
0.7,-0.4,100,0.1,1,1,10,TRUE,-0.0333189262451295,0.478145382797128,0.649817934196354,0.408796750672053,2.08626832330158,TRUE,"Negative DD"
0.9,-0.4,100,0.1,1,1,10,TRUE,-0.00155427625000028,0.586120686907828,0.617099104900655,0.534346206408116,1.85210053042283,TRUE,"Negative DD"
0.99,-0.4,100,0.1,1,1,10,TRUE,-0.00940774249231924,0.629998080984049,0.64352270875276,0.96296792402636,1.9818138165618,TRUE,"Negative DD"
0.01,0,100,0.1,1,1,10,TRUE,NA,NA,0.618990579313286,0.01,2.10112978481625,FALSE,"Constant death"
0.1,0,100,0.1,1,1,10,TRUE,-0.0221145872377645,0.0392742539808047,0.605712513862947,0.1,2.26458343421627,TRUE,"Constant death"
0.3,0,100,0.1,1,1,10,TRUE,-0.0191550068577086,0.504375192557374,0.627828913724962,0.3,2.12867453829459,TRUE,"Constant death"
0.5,0,100,0.1,1,1,10,TRUE,-0.0656552393409326,0.444134792268595,0.69228653975912,0.5,2.07818003701663,TRUE,"Constant death"
0.7,0,100,0.1,1,1,10,TRUE,-0.064856515196809,0.509226829439537,0.648853328875119,0.7,1.88547006553181,TRUE,"Constant death"
0.9,0,100,0.1,1,1,10,TRUE,-0.0192868544644254,0.618696557927959,0.646516401374287,0.9,2.1271613100489,TRUE,"Constant death"
0.99,0,100,0.1,1,1,10,TRUE,-0.00521200580919982,0.605889411869211,0.613014775987354,0.99,2.11044120438909,TRUE,"Constant death"
0.01,0.4,100,0.1,1,1,10,TRUE,-0.00492121658823927,0.0222012647297575,0.644537203607604,0.0317046521615745,2.15684815311293,TRUE,"Positive DD"
0.1,0.4,100,0.1,1,1,10,TRUE,-0.062436511810199,0.399471342941568,0.645542393364033,0.381866753560529,1.89392459398125,TRUE,"Positive DD"
0.3,0.4,100,0.1,1,1,10,TRUE,-0.0972818125049657,0.341664720882275,0.638127958950792,0.561998347113528,2.09663061287751,TRUE,"Positive DD"
0.5,0.4,100,0.1,1,1,10,TRUE,-0.0951468621354939,0.396440425375729,0.607448927183675,0.810522400506836,1.99460533527608,TRUE,"Positive DD"
0.7,0.4,100,0.1,1,1,10,TRUE,-0.0778643697043746,0.464065741670939,0.600524494164868,0.896182242011286,2.53523622926267,TRUE,"Positive DD"
0.9,0.4,100,0.1,1,1,10,TRUE,-0.0346348971100114,0.553881394766499,0.605712513862947,0.965154295245625,1.97395298354316,TRUE,"Positive DD"
0.99,0.4,100,0.1,1,1,10,TRUE,0,0.672057968045596,0.672057968045596,0.99632142183158,2.07802070111915,TRUE,"Positive DD"
0.01,1,100,0.1,1,1,10,TRUE,-0.0656990270592764,0.458056473600931,0.570896441811415,0.760729434572319,1.65837986737492,TRUE,"Positive DD"
0.1,1,100,0.1,1,1,10,TRUE,-0.0394158135399533,0.56373327686101,0.627347220233523,0.847045495677683,2.0778422889398,TRUE,"Positive DD"
0.3,1,100,0.1,1,1,10,TRUE,-0.0263179947179477,0.599019157433629,0.639375414632679,0.927351248599253,2.0690011932054,TRUE,"Positive DD"
0.5,1,100,0.1,1,1,10,TRUE,-0.019050538625385,0.629416971666866,0.6566376170665,0.953507444237301,2.0696642561826,TRUE,"Positive DD"
0.7,1,100,0.1,1,1,10,TRUE,-0.00387850118520024,0.684030143361031,0.689394755970707,0.982933695117416,2.14608508669369,TRUE,"Positive DD"
0.9,1,100,0.1,1,1,10,TRUE,0,0.591551808446555,0.591551808446555,0.996540033472377,1.8662726682272,TRUE,"Positive DD"
0.99,1,100,0.1,1,1,10,TRUE,0,0.599768319299909,0.599768319299909,0.999573623292859,2.03061085934526,TRUE,"Positive DD"
0.01,4,100,0.1,1,1,10,TRUE,-0.0301244561094712,0.600175845376979,0.643127642384182,0.886130828389135,1.88622154518206,TRUE,"Positive DD"
0.1,4,100,0.1,1,1,10,TRUE,-0.0159082890669452,0.619872448518111,0.642005422901578,0.953755340230308,1.9002167606706,TRUE,"Positive DD"
0.3,4,100,0.1,1,1,10,TRUE,-0.00952666277521138,0.628969197720083,0.642276458575735,0.990237809196459,2.02160560680907,TRUE,"Positive DD"
0.5,4,100,0.1,1,1,10,TRUE,0,0.675319051845529,0.675319051845529,0.989218549637363,1.93445395654544,TRUE,"Positive DD"
0.7,4,100,0.1,1,1,10,TRUE,0,0.628813318894179,0.628813318894179,0.995786373496797,2.04851300925008,TRUE,"Positive DD"
0.9,4,100,0.1,1,1,10,TRUE,-0.00456726085958313,0.629340798962918,0.635667270763391,0.998827763070026,1.91007767269374,TRUE,"Positive DD"
0.99,4,100,0.1,1,1,10,TRUE,0,0.610802009793414,0.610802009793414,0.999875341611734,1.98805616465014,TRUE,"Positive DD"
0.01,-4,1000,0.1,1,1,100,TRUE,-0.000309048935567479,-0.446184560382118,0.643510747594947,0.000124451437292324,1.86044618663466,TRUE,"Negative DD"
0.1,-4,1000,0.1,1,1,100,TRUE,0.000968455712740804,0.999999999999992,0.64735131831299,0.00127933445849443,1.93802884053861,TRUE,"Negative DD"
0.3,-4,1000,0.1,1,1,100,TRUE,0.00108699863240719,0.861299275504279,0.645619389756676,0.00458963880658772,1.91463064548381,TRUE,"Negative DD"
0.5,-4,1000,0.1,1,1,100,TRUE,0.00156609105341255,0.863996366215124,0.65185822436376,0.0104088231890388,1.87863700606959,TRUE,"Negative DD"
0.7,-4,1000,0.1,1,1,100,TRUE,0.00509475669922763,0.838519355176477,0.638166833631343,0.0198948725543304,1.94421173388954,TRUE,"Negative DD"
0.9,-4,1000,0.1,1,1,100,TRUE,0.0100359248182074,0.857096661603269,0.631614424037589,0.041653368501517,2.01363796387891,TRUE,"Negative DD"
0.99,-4,1000,0.1,1,1,100,TRUE,0.027443166745351,0.807600593182941,0.637797054564362,0.133136232949543,1.87641780205093,TRUE,"Negative DD"
0.01,-1,1000,0.1,1,1,100,TRUE,NA,NA,0.640222175700298,0.000456972435070119,1.97664506608851,FALSE,"Negative DD"
0.1,-1,1000,0.1,1,1,100,TRUE,-3.55019066602681e-05,0.503021004478828,0.639418476211015,0.00560385230980209,1.82064677001724,TRUE,"Negative DD"
0.3,-1,1000,0.1,1,1,100,TRUE,0.00334249590299831,0.804785137943455,0.649715706819078,0.0182861464024521,1.94896882715466,TRUE,"Negative DD"
0.5,-1,1000,0.1,1,1,100,TRUE,0.00134152941737746,0.652165571753322,0.625618165938943,0.0371040273131431,1.96082606238713,TRUE,"Negative DD"
0.7,-1,1000,0.1,1,1,100,TRUE,0.00570159524415255,0.707455162828882,0.650548007046655,0.0696630513120189,2.0544876960299,TRUE,"Negative DD"
0.9,-1,1000,0.1,1,1,100,TRUE,0.00755993223770194,0.695786559308957,0.646208344274143,0.159775042690886,1.9189161745915,TRUE,"Negative DD"
0.99,-1,1000,0.1,1,1,100,TRUE,0.0302440831031008,0.698559819729315,0.631471244573317,0.379917990794464,1.92916246053546,TRUE,"Negative DD"
0.01,-0.4,1000,0.1,1,1,100,TRUE,-0.000499986708872081,0.0222012647297575,0.626431544599042,0.00318025586223578,1.91233420043412,TRUE,"Negative DD"
0.1,-0.4,1000,0.1,1,1,100,TRUE,-0.00253377612228955,0.535692710751956,0.630665176898465,0.0333965331595131,2.02128668633246,TRUE,"Negative DD"
0.3,-0.4,1000,0.1,1,1,100,TRUE,-0.0033751021646438,0.599914625258003,0.650318132591454,0.117320314641139,1.95586020883113,TRUE,"Negative DD"
0.5,-0.4,1000,0.1,1,1,100,TRUE,-0.0083779278592719,0.561038616577965,0.622406825268992,0.202001672495163,1.93292843089435,TRUE,"Negative DD"
0.7,-0.4,1000,0.1,1,1,100,TRUE,-0.0169713841442949,0.579939167256556,0.646621874668794,0.371549961090599,1.91552324374164,TRUE,"Negative DD"
0.9,-0.4,1000,0.1,1,1,100,TRUE,-0.00921476402342802,0.614833981974395,0.636977089362076,0.600670671112653,1.85442650124062,TRUE,"Negative DD"
0.99,-0.4,1000,0.1,1,1,100,TRUE,-0.00277217456504419,0.632437837626554,0.642109641252848,0.900637598581499,1.96655507774053,TRUE,"Negative DD"
0.01,0,1000,0.1,1,1,100,TRUE,-0.00214315282171129,0.0501455516496062,0.642127542957485,0.01,1.96328751684709,TRUE,"Constant death"
0.1,0,1000,0.1,1,1,100,TRUE,-0.0154478006631074,0.401076945128008,0.644153938807342,0.1,2.00391003712193,TRUE,"Constant death"
0.3,0,1000,0.1,1,1,100,TRUE,-0.0378195358524503,0.422577694716083,0.628104369284482,0.3,1.91946396054374,TRUE,"Constant death"
0.5,0,1000,0.1,1,1,100,TRUE,-0.0575182495295615,0.454141967071937,0.648783279433925,0.5,1.91499963123599,TRUE,"Constant death"
0.7,0,1000,0.1,1,1,100,TRUE,-0.0674834575782182,0.475260601547947,0.62902642973422,0.7,2.02921181139896,TRUE,"Constant death"
0.9,0,1000,0.1,1,1,100,TRUE,-0.0369085845347727,0.57690439924217,0.632763031385857,0.9,1.99519164499057,TRUE,"Constant death"
0.99,0,1000,0.1,1,1,100,TRUE,-0.00531996816765305,0.631941614962619,0.639232716627685,0.99,2.00704409258413,TRUE,"Constant death"
0.01,0.4,1000,0.1,1,1,100,TRUE,-0.0173946247339147,0.0165181544179158,0.63493674845104,0.0728844175286319,1.90377971179088,TRUE,"Positive DD"
0.1,0.4,1000,0.1,1,1,100,TRUE,-0.0773527153664516,0.230198306981915,0.63736548202247,0.409398231384817,1.86937807005404,TRUE,"Positive DD"
0.3,0.4,1000,0.1,1,1,100,TRUE,-0.0789708042281172,0.426250197520508,0.657951586551325,0.597734265081865,2.03196045284341,TRUE,"Positive DD"
0.5,0.4,1000,0.1,1,1,100,TRUE,-0.0673256098772885,0.517899215154657,0.64341359056167,0.796852626433845,1.78383563119104,TRUE,"Positive DD"
